1961,0.0441763488627,78.609,2,0.66155458717,0.525670040371,4,-13.62,160.65887
1961,0.0315194868331,94.215,2,0.0871711676956,0.325613198487,5,-13.082,170.00444
1961,0.0469015819767,144.972,8,0.0632132150186,0.68533905141,7,-10.664,148.97333
1992,0.0244449414714,94.035,2,0.134377144916,0.496750763686,8,-7.034,316.88
1992,0.0359348617265,135.994,10,0.362840794529,0.535585715746,9,-4.666,215.29333
1992,0.128331436059,82.279,5,0.248482318699,0.809947042265,6,-8.313,261.68272
1992,0.315685080585,128.57,6,0.335932710507,0.868104094343,7,-10.805,232.97415
1992,0.165698326456,106.504,7,0.340622981045,0.595392872418,4,-5.574,408.20354
1992,0.0438128848865,85.305,7,0.105149756955,0.252267801888,5,-18.444,391.73179
1992,0.0359880782519,92.635,7,0.112856376428,0.536175969699,2,-13.866,235.86785
1992,0.0306825356779,79.084,9,0.653225378314,0.701824003608,3,-22.663,284.1073
1992,0.372445969206,81.968,11,0.110631175711,0.613744408492,1,-4.819,203.91719
1973,0.0304563983694,121.04,5,0.139467494273,0.543550039694,9,-10.433,193.92109
1973,0.0450945433972,70.038,5,0.830246827917,0.358914013465,8,-15.326,311.44
1967,0.0402210039665,123.243,4,0.745934250559,0.229449684544,10,-7.247,279.96844
1961,0.0529286608033,162.71,10,0.148387873552,0.474727144407,2,-14.824,137.28762
1973,0.0440140437228,133.434,5,0.0790539931043,0.398636105188,1,-12.247,446.62966
1973,0.0650596002697,89.984,1,0.0930290850877,0.540589895469,3,-10.208,236.86667
1973,0.152326732576,89.91,8,0.37988931797,0.197212347711,2,-2.49,321.802
1973,0.0699153691271,99.046,6,0.294517396364,0.539945795106,5,-10.528,433.94567
1973,0.027538533924,80.639,5,0.312625832267,0.264229970368,4,-10.231,205.86667
1973,0.0249063645336,89.283,0,0.275201964955,0.485084989379,7,-15.963,271.62077
1973,0.0607597239862,125.859,11,0.903042606881,0.388043855897,6,-12.547,533.49333
1952,0.0311232497958,88.233,10,0.190461708663,0.540169664939,10,-11.936,161.4
1951,0.075573186613,132.161,3,0.566592738282,0.6011337681,1,-7.468,149.49791
2010,0.038696852836,125.913,11,0.0684983216341,0.778948992058,5,-4.551,235.52
1951,0.0633341748136,78.224,1,0.117622526308,0.313300082713,3,-15.485,176.10667
1951,0.121550357428,78.386,11,0.088351173423,0.510633558194,2,-8.038,170.17333
1951,0.0429847391831,72.181,8,0.166940114063,0.186876367675,5,-16.303,190.0
2010,0.035268158522,108.089,8,0.17216059956,0.742814731025,1,-16.928,218.74893
1951,0.0323903117961,81.306,3,0.11290923076,0.290138367513,7,-15.622,186.76
2010,0.029102841896,128.076,5,0.0958920077412,0.746610165348,3,-6.099,239.6
1951,0.0346490764873,74.345,7,0.393975612147,0.65863299335,9,-11.682,175.89333
1951,0.0470701684187,70.495,10,0.545243814244,0.60540200729,8,-13.38,178.52
2010,0.0803452070628,125.223,10,0.224752686499,0.644705138595,8,-5.942,216.20354
1978,0.0729749174907,120.389,7,0.186366057276,0.836641755307,8,-6.773,256.97333
1978,0.036137898232,124.113,6,0.0679053421329,0.710241506306,9,-3.55,194.02594
1978,0.0628838104455,91.17,5,0.842585004641,0.342491663733,2,-6.952,383.85741
1978,0.0350860701015,148.674,5,0.0628215948888,0.62737897504,3,-10.466,335.37333
1978,0.0404653956386,119.445,11,0.0697812625061,0.71812637294,1,-8.774,262.4068
1978,0.0407603003972,163.079,11,0.106028153039,0.588874090211,6,-4.288,149.46667
